"";"kolarstwo1";"kolarstwo2";"kolarstwo3";"kolarstwo4";"muzyka1";"muzyka2";"muzyka3";"muzyka4";"Pi³kaNo¿na1";"Pi³kaNo¿na2";"Pi³kaNo¿na3";"Pi³kaNo¿na4";"SprzêtElektroniczny1";"SprzêtElektroniczny2";"SprzêtElektroniczny3";"SprzêtElektroniczny4";"Szachy1";"Szachy2";"Szachy3";"Szachy4"
"wczesny";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wczeœniej";0;0;0;0;0;0;0;2;1;0;1;0;2;0;1;0;0;0;0;0
"wczeœniejszy";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wedle";0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"wed³ug";0;1;0;0;4;1;3;0;0;0;0;0;0;0;0;0;1;0;0;0
"wejœcie";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"welby";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wenezueli";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"wersja";0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;2;0;0
"wertykalny";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"weryfikowaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"weselny";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wewn¹trz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"wewn¹trzkomórkowy";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wewnêtrzny";0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0
"wêdrowny";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wêglowodan";9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wgl¹d";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"when";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wiadomo";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"wiatrak";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"wi¹zaæ";0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wibracja";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wiceprezydent";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"widaæ";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"widoczny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"widowiskowy";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"widz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"widz¹c";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"widzenia";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"widzieæ";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0
"wiecznoœæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"wieczorny";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wiedza";1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
"wiedzieæ";1;0;0;0;2;0;1;0;0;0;0;1;0;2;0;0;1;1;0;0
"wieja";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"wiek";0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1
"wieko";0;0;0;0;1;3;2;0;0;0;1;0;0;0;0;0;1;0;5;1
"wiekowy";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wiele";2;1;0;0;0;0;1;0;1;0;2;0;4;1;0;1;1;0;0;2
"wielki";2;1;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0
"wielkoœæ";2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"wielogodzinny";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wielokrotny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"wielowymiarowoœæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"wielowymiarowy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"wielu";0;1;0;3;0;1;0;1;3;0;1;0;2;1;1;0;1;0;4;0
"wierna";0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wierny";0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wiersza";0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wierzenie";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wierzyæ";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"wieœæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"wie¿a";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"wiêcej";1;0;0;3;1;0;0;0;0;0;0;0;2;0;0;2;0;0;0;1
"wiêkszoœæ";0;0;0;3;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1
"wiêkszy";2;0;0;3;0;0;1;0;0;1;0;0;0;2;1;0;5;0;0;0
"williama";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wincenty";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"winfrieda";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wino";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"winyl";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"winylowy";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"wiosennoletnie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wiosna";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wirken";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wirtualnoœæ";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wirtualny";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wirus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"witamina";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wizja";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wizualizacja";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"wizualny";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
"wkg";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wk³adaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wkraczaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"w³asny";0;1;0;2;0;0;1;0;1;1;1;0;0;1;0;1;1;0;1;0
"w³aœciwoœæ";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1
"w³aœciwy";0;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0
"w³¹czaj¹c";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"w³¹cznie";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"w³¹czyæ";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"w³ochy";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"w³osie";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"w³oski";0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"w³oskie";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"w³osowaty";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"w³ókno";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wnêtrze";0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
"wnikliwy";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"wniosek";0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0
"wnosiæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"woda";1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wodny";0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wodza";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"wojewódzki";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wojna";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"wojsko";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"wojtaszek";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
"wokalny";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wokó³";0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0
"wola";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"wolfganga";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"woli";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"wolny";0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
"world";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
"wówczas";0;0;2;1;1;2;1;2;0;0;0;0;0;0;0;0;1;0;0;0
"wpis";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wpisaæ";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
"wp³yn¹æ";1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"wp³yw";0;2;0;0;0;1;0;1;0;1;0;0;2;1;2;0;2;0;1;2
"wp³ywaæ";0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0
"wp³ywowy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"wprawdzie";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wprost";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
"wprostca³a";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wprowadziæ";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"wprzód";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"wracaæ";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"wracaj¹c";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wraz";2;1;1;0;1;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0
"wra¿enie";0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0
"wreszcie";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wrêcz";0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;0
"wright";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wróciæ";0;0;0;1;0;0;0;0;0;1;0;0;4;1;0;0;0;1;0;0
"wrzesieñ";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wsi¹œæ";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"wskazywaæ";0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
"wskaŸnik";0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wskutek";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wspania³y";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
"wspar³y";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"wsparty";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wspieraæ";0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
"wspomagaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"wspominaæ";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wspomnieæ";0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
"wspomóc";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"wspólny";1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
"wspó³brzmi¹co";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wspó³czesny";0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"wspó³dzia³aæ";0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wspó³egzystowaæ";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wspó³praca";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"wspó³pracowaæ";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wspó³tworzyæ";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wspó³zale¿ny";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wszechœwiata";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wszelki";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wszêdzie";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wszyscy";0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2
"wszystkich";1;0;0;0;0;1;0;3;0;0;0;0;2;0;0;1;0;0;0;2
"wszystkie";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
"wszystkim";1;0;0;2;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;2
"wszystkimi";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wtedy";0;1;0;0;0;2;2;0;1;0;0;0;2;0;3;0;0;0;0;0
"wtór";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wwwkatowiceeu";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"wyabstrahowaæ";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"wyartyku³owaæ";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wybaczaæ";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wybiegaæ";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"wybieraæ";1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wybijaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"wybitny";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
"wyborczy";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wybór";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wybraæ";0;0;1;0;0;0;0;1;0;0;2;1;1;0;0;0;0;0;1;1
"wychodziæ";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0
"wychowawczy";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"wyci¹gn¹æ";0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
"wycieniowaæ";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wycofywaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"wyczekiwaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"wyczerpanie";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wyczerpuj¹cy";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wyczerpywaæ";0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wyczynowy";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wyæwiczyæ";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wydajny";0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wydarzenie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"wydarzyæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
"wydatek";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wydawaæ";0;0;0;0;0;3;1;3;0;0;0;0;0;2;0;0;0;0;0;0
"wyd³u¿aæ";0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wyd³u¿yæ";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wydobycie";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wydobywaæ";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"wydolnoœciowy";0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wydolnoœæ";1;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wydostaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
"wydzielaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wygenerowaæ";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wygi¹æ";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wygl¹daæ";0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;0;0;0
"wygraæ";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
"wygrana";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"wygrywaæ";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"wyjaœniæ";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wyjaœnienie";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wyjazd";0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wyj¹æ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"wyj¹tek";0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0
"wyj¹tkowy";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wyjechaæ";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wyje¿d¿aæ";0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wyjœcie";0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
"wykazaæ";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"wykazywaæ";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"wykluczaæ";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"wykluczyæ";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wykonaæ";0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0
"wykonawca";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"wykonywaæ";4;2;1;1;4;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0
"wykoñczyæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"wykorzystaæ";1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
"wykorzystywaæ";0;1;0;0;2;0;0;0;1;0;0;0;1;0;0;0;2;0;0;0
"wykreowaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"wykroczenie";0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
"wykrój";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wykszta³cenie";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wyl¹dowaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"wyliczyæ";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wy³aniaæ";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wy³¹czny";0;0;2;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
"wy³¹czyæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"wymagaæ";1;3;0;3;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0
"wymiana";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wymiar";0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;1;0;0;0
"wymieniaæ";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"wymieniæ";1;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
"wymowa";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wymuszaæ";1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"wymykaæ";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wymyœlaæ";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wynalazca";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"wynik";1;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;2;0;0;1
"wynikaæ";0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0
"wynosiæ";1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
"wyobraziæ";0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
"wyobraŸnia";0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;2;0
"wyobra¿enie";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"wyostrzaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"wypadek";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"wypiæ";0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wyp³yn¹æ";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wyposa¿yæ";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
"wyprawa";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wyprodukowaæ";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wyprowadziæ";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"wypróbowaæ";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wyprzedawaæ";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wypuk³oœæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"wypuk³y";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"wyrazisty";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"wyraŸny";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wyra¿aæ";0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1
"wyró¿niaæ";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"wysi³ek";6;27;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wysi³kowy";2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wys³aæ";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wys³awiaæ";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wys³u¿yæ";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"wysoce";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"wysoki";3;1;0;4;0;0;0;0;0;0;0;0;2;0;5;0;0;0;2;0
"wysoko";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wysokoenergetyczny";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wysokoœciowy";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wysokoœæ";0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0
"wyspa";0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"wystarczaæ";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wystarczyæ";0;1;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1
"wystawa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"wyst¹piæ";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wystêp";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"wystêpowaæ";2;0;0;0;1;0;0;1;0;0;5;0;1;0;0;0;0;0;0;0
"wysun¹æ";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wysuwaæ";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wyœcig";0;0;1;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wyœcigowy";0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wytê¿yæ";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wyt³umaczenie";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"wytrzyma³oœciowy";2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wytrzyma³oœæ";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wytworzyæ";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
